iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS
0,2022-03-10 16:00:15.289858,0.34436169469805344,0.4696894309111732,0.4207287826816992,56.31902366665343,56.31902366665343,56.3179192551908,1.8164466818492102,1.2367151794262998,1.4037744357156803,1.393712591511084,1.2474477948955944,1.4037744357156803,1.2367151794262998,56.318630526997616,56.119023666653426,56.09916243192241,56.318585667956015,56.318861779195736,0.25403981699013944,0.35473007209438623,1.8493656951546458,1.8491344429565257,1.8485493974975633,56.317810319603346,56.3179192551908,0.9207287826816992,0.7607287826816993,0.7678557422111465,2.0678557422111465,2.0675088859065913,57.82072556509638,56.5202492354836,57.820249235483594,56.31852159141016,56.317810319603346,57.01852159141016,9.2,4.04,0.35473007209438623,1.6693656951546458,0.25403981699013944,1.5443616946980536,1.5007287826816993,1.848815331323679,1.5007287826816993,1.5007287826816993,1.5007287826816993,-0.6492712173183008,1.4158485921208444,1.9273241070891605,2.183053239854839,1.8423157335383331,1.811460123941947,-0.28155730209945506,-0.39983147052311474,57.59852159141016,56.89852159141016,56.89852159141016,56.89852159141016,56.18852159141016,1.8485493974975633,57.59997174119969,57.59939368412053,1.9273241070891605,1.5007287826816993,56.317810319603346,56.3179192551908,56.31902366665343,56.317810319603346,56.3179192551908,56.31902366665343,56.317810319603346,56.3179192551908,56.31902366665343,56.317810319603346,56.3179192551908,56.31902366665343,0.00024239317113306088,1,0.0,0,0.0,0,0.00016748256453864984,1,0.0,0,0.00016748256453864984,1,0.0,0,0.0,0,-0.0001871640369569589,1,0.00016748256453864984,1,0.0004295572080900198,1,0.0,0,0.00024239317113306088,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
1,2022-03-10 16:00:15.790633,0.354671067692214,0.4611779124752786,0.4149113465745058,56.37634464443421,56.37634464443421,56.375316203337206,1.76526542796736,1.1933025217183086,1.3973205814220697,1.387122360443885,1.2041806056122044,1.3973205814220697,1.1933025217183086,56.37597854657203,56.17634464443421,56.156473865159555,56.37593677260562,56.37619389207522,0.25807073608197406,0.2852654279673601,1.8408764454377,1.8406610999345079,1.840116297560361,56.375214759780754,56.375316203337206,0.9149113465745058,0.7549113465745059,0.7594703585338334,2.0594703585338334,2.0591473614413363,57.87792947404761,56.577485910341814,57.87748591034181,56.375877103015576,56.375214759780754,57.07587710301558,9.2,4.04,0.36117791247527875,1.6608764454377,0.25807073608197406,1.554671067692214,1.4949113465745059,1.8403639389214563,1.4949113465745059,1.4949113465745059,1.4949113465745059,-0.6550886534254943,1.4095583895422317,1.8837841642629913,2.1389132483262547,1.796539254469306,1.76526542796736,-0.2888220875247214,-0.39328915321227975,57.65587710301558,56.955877103015574,56.955877103015574,56.955877103015574,56.24587710301557,1.840116297560361,57.65722750377642,57.65668921066274,1.8837841642629913,1.4949113465745059,56.375214759780754,56.375316203337206,56.37634464443421,56.375214759780754,56.375316203337206,56.37634464443421,56.375214759780754,56.375316203337206,56.37634464443421,56.375214759780754,56.375316203337206,56.37634464443421,0.0002441619287630854,1,0.0,0,0.0,0,0.00016115923786851757,1,0.0,0,0.00016115923786851757,1,0.0,0,0.0,0,0.0,0,0.00016115923786851755,1,0.0002441619287630854,1,0.0,0,0.0002441619287630854,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
2,2022-03-10 16:00:16.130168,0.3605309539825281,0.4573100907664345,0.4090514602841917,56.43606134157057,56.43606134157057,56.43510599460471,1.771007504168801,1.1982434987971158,1.3916439543086583,1.3814850035700519,1.209079694473926,1.3916439543086583,1.1982434987971158,56.43572126176194,56.23606134157057,56.216181379074285,56.435682456097425,56.435921302768975,0.26391753174843746,0.29100750416880095,1.8370300493729508,1.8368300083659153,1.8363239255181643,56.4350117594885,56.43510599460471,0.9090514602841917,0.7490514602841918,0.7557238961752566,2.0557238961752566,2.0554238550010107,57.937533534514074,56.637121496195675,57.93712149619567,56.43562702664573,56.4350117594885,57.135627026645736,9.2,4.04,0.3573100907664346,1.6570300493729508,0.26391753174843746,1.560530953982528,1.4890514602841918,1.8365539669415993,1.4890514602841918,1.4890514602841918,1.4890514602841918,-0.6609485397158084,1.4038346382600602,1.8887617936026062,2.144063664105399,1.8021609034299122,1.771007504168801,-0.2926899092335655,-0.38743712125062046,57.715627026645734,57.01562702664573,57.01562702664573,57.01562702664573,56.30562702664573,1.8363239255181643,57.71688145471192,57.71638142008132,1.8887617936026062,1.4890514602841918,56.4350117594885,56.43510599460471,56.43606134157057,56.4350117594885,56.43510599460471,56.43606134157057,56.4350117594885,56.43510599460471,56.43606134157057,56.4350117594885,56.43510599460471,56.43606134157057,0.0002436538054154989,1,0.0,0,0.0,0,0.00015486905230951455,1,0.0,0,0.00015486905230950295,1,0.0,0,0.0,0,0.0,0,0.00015486905230950295,1,0.0002436538054154989,1,0.0,0,0.0002436538054154989,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
3,2022-03-10 16:00:16.444653,0.3663786453125,0.4535932335110062,0.40320376895421983,56.36755267267226,56.36755267267226,56.36652284098225,1.7767378180591806,1.2031756555619326,1.3859788491474259,1.3758590244315714,1.213970116852865,1.3859788491474259,1.2031756555619326,56.36718607982534,56.16755267267226,56.14768206810519,56.36714424938818,56.367401716491514,0.2697521805278691,0.29673781805918065,1.8332913588574178,1.833075722191244,1.832530183190627,56.366421260288035,56.36652284098225,0.9032037689542198,0.7432037689542199,0.7518833707463097,2.0518833707463098,2.0515599369247863,57.86913964516252,56.56869548169604,57.86869548169604,56.367084499131124,56.366421260288035,57.06708449913113,9.2,4.04,0.35359323351100636,1.6532913588574178,0.2697521805278691,1.5663786453125002,1.48320376895422,1.832778159384796,1.48320376895422,1.48320376895422,1.48320376895422,-0.6667962310457802,1.3981225819900336,1.8937304680257883,2.1492044904190486,1.8077712323415491,1.7767378180591806,-0.2964067664889938,-0.3815972554054039,57.647084499131125,56.94708449913112,56.94708449913112,56.94708449913112,56.23708449913112,1.832530183190627,57.64843672574093,57.64789770477136,1.8937304680257883,1.48320376895422,56.366421260288035,56.36652284098225,56.36755267267226,56.366421260288035,56.36652284098225,56.36755267267226,56.366421260288035,56.36652284098225,56.36755267267226,56.366421260288035,56.36652284098225,56.36755267267226,0.00024314664870651843,1,0.0,0,0.0,0,0.000161276876757518,1,0.0,0,0.00016127687675752663,1,0.0,0,0.0,0,0.0,0,0.00016127687675752663,1,0.00024314664870651843,1,0.0,0,0.00024314664870651843,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
4,2022-03-10 16:00:16.863794,0.37221416488145653,0.4497225884688256,0.3973682493852635,56.27777411413511,56.27777411413511,56.276645082037284,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.27737221073097,56.07777411413511,56.057915972612676,56.277326351877505,56.27760861799824,0.27221416488145667,0.27221416488145667,1.8293916358229556,1.8291552285556898,1.8285571410425085,56.27653371842872,56.276645082037284,0.8973682493852635,0.7373682493852636,0.7478480217620758,2.047848021762076,2.04749343311722,57.779513952476805,56.47902700401944,57.77902700401944,56.277260847122406,56.27653371842872,56.97726084712241,9.2,4.04,0.34972258846882576,1.6493916358229557,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.8288290031238603,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3002774115311744,-0.37778583511854347,57.55726084712241,56.857260847122404,56.857260847122404,56.857260847122404,56.1472608471224,1.8285571410425085,57.55874332375262,57.55815237987994,1.6722141648814566,1.4773682493852636,56.27653371842872,56.276645082037284,56.27777411413511,56.27653371842872,56.276645082037284,56.27777411413511,56.27653371842872,56.276645082037284,56.27777411413511,56.27653371842872,56.276645082037284,56.27777411413511,0.0,0,0.0,0,0.0,0,0.00016948859565084863,1,0.0,0,0.0001694885956508486,1,0.0,0,0.0,0,0.0,0,0.0001694885956508486,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
5,2022-03-10 16:00:17.194081,0.37221416488145653,0.4456548621732055,0.3973682493852635,56.24096358948853,56.24096358948853,56.23979662369621,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.24054818354615,56.04096358948853,56.02111021375179,56.240500784260064,56.24079253336593,0.27221416488145667,0.27221416488145667,1.8253127902694188,1.8250684404496338,1.824450258690425,56.23968151917909,56.23979662369621,0.8973682493852635,0.7373682493852636,0.7437173135984108,2.043717313598411,2.043350811525513,57.742761882871456,56.442258573665434,57.74225857366543,56.24043307902904,56.23968151917909,56.94043307902904,9.2,4.04,0.3456548621732056,1.645312790269419,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.8247312545941694,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3043451378267945,-0.37778583511854347,57.52043307902904,56.82043307902904,56.82043307902904,56.82043307902904,56.110433079029036,1.824450258690425,57.521965362487805,57.52135456357157,1.6722141648814566,1.4773682493852636,56.23968151917909,56.23979662369621,56.24096358948853,56.23968151917909,56.23979662369621,56.24096358948853,56.23968151917909,56.23979662369621,56.24096358948853,56.23968151917909,56.23979662369621,56.24096358948853,0.0,0,0.0,0,0.0,0,0.0001725403678746372,1,0.0,0,0.00017254036787463716,1,0.0,0,0.0,0,0.0,0,0.00017254036787463716,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
6,2022-03-10 16:00:17.487361,0.37221416488145653,0.4415138933442142,0.3973682493852635,56.29423781907168,56.29423781907168,56.29313732625403,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.2938460742634,56.09423781907168,56.07437609202218,56.293801374353116,56.2940765059753,0.27221416488145667,0.27221416488145667,1.8211913062351914,1.8209608745233006,1.8203779048511535,56.293028777113385,56.29313732625403,0.8973682493852635,0.7373682493852636,0.7396867108291498,2.03968671082915,2.039341085211764,57.79593367896178,56.4954590394549,57.7954590394549,56.29373752512275,56.293028777113385,56.993737525122754,9.2,4.04,0.34151389334421434,1.6411913062351915,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.8206428951299987,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3084861066557858,-0.37778583511854347,57.57373752512275,56.87373752512275,56.87373752512275,56.87373752512275,56.16373752512275,1.8203779048511535,57.57518252973845,57.57460652373407,1.6722141648814566,1.4773682493852636,56.293028777113385,56.29313732625403,56.29423781907168,56.293028777113385,56.29313732625403,56.29423781907168,56.293028777113385,56.29313732625403,56.29423781907168,56.293028777113385,56.29313732625403,56.29423781907168,0.0,0,0.0,0,0.0,0,0.0001671613923161001,1,0.0,0,0.0001671613923161001,1,0.0,0,0.0,0,0.0,0,0.00016716139231610016,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
7,2022-03-10 16:00:17.999830,0.37221416488145653,0.4375020199286279,0.3973682493852635,56.315731480958334,56.315731480958334,56.314660449821055,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.31535022308419,56.11573148095833,56.09586605249137,56.315306719578466,56.31557448610455,0.27221416488145667,0.27221416488145667,1.817188068736259,1.8169638057158963,1.816396442505147,56.31455480612109,56.314660449821055,0.8973682493852635,0.7373682493852636,0.735723753086807,2.035723753086807,2.0353873801873963,57.81738194098821,56.516920008261145,57.81692000826114,56.31524457938423,56.31455480612109,57.01524457938423,9.2,4.04,0.33750201992862805,1.637188068736259,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.8166543388787793,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3124979800713721,-0.37778583511854347,57.59524457938423,56.895244579384226,56.895244579384226,56.895244579384226,56.185244579384225,1.816396442505147,57.596650900853234,57.59609031551173,1.6722141648814566,1.4773682493852636,56.31455480612109,56.314660449821055,56.315731480958334,56.31455480612109,56.314660449821055,56.315731480958334,56.31455480612109,56.314660449821055,56.315731480958334,56.31455480612109,56.314660449821055,56.315731480958334,0.0,0,0.0,0,0.0,0,0.00016472965787042845,1,0.0,0,0.00016472965787042845,1,0.0,0,0.0,0,0.0,0,0.00016472965787042845,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
8,2022-03-10 16:00:18.369198,0.37221416488145653,0.4335485081397379,0.3973682493852635,56.33007108100654,56.33007108100654,56.32902115398371,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.329697335182644,56.130071081006534,56.11020300112157,56.32965468869297,56.32991717941745,0.27221416488145667,0.27221416488145667,1.8132407430650426,1.8130208988302383,1.8124647149093158,56.328917591526455,56.32902115398371,0.8973682493852635,0.7373682493852636,0.7318052807825197,2.0318052807825198,2.03147553583022,57.831689020012554,56.53123618945894,57.831236189458934,56.32959377272539,56.328917591526455,57.02959377272539,9.2,4.04,0.333548508139738,1.6332407430650426,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.812717529744759,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3164514918602621,-0.37778583511854347,57.60959377272539,56.90959377272539,56.90959377272539,56.90959377272539,56.199593772725386,1.8124647149093158,57.610972384505864,57.61042284535637,1.6722141648814566,1.4773682493852636,56.328917591526455,56.32902115398371,56.33007108100654,56.328917591526455,56.32902115398371,56.33007108100654,56.328917591526455,56.32902115398371,56.33007108100654,56.328917591526455,56.32902115398371,56.33007108100654,0.0,0,0.0,0,0.0,0,0.00016296878120275555,1,0.0,0,0.00016296878120275552,1,0.0,0,0.0,0,0.0,0,0.0001629687812027555,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
9,2022-03-10 16:00:18.704813,0.37221416488145653,0.4296372573908718,0.3973682493852635,56.304986555814914,56.304986555814914,56.303912199910044,1.7522141648814566,0.9722141648814566,1.4273682493852635,1.4273682493852635,0.9722141648814566,1.4273682493852635,0.9722141648814566,56.30460411448376,56.10498655581491,56.08512154505529,56.30456047596288,56.30482907364472,0.27221416488145667,0.27221416488145667,1.8093223316302043,1.809097372469244,1.8085282480600229,56.303806228328995,56.303912199910044,0.8973682493852635,0.7373682493852636,0.7278534703868076,2.0278534703868076,2.027516053312736,57.806642139245604,56.50617877255115,57.80617877255115,56.30449814290271,56.303806228328995,57.00449814290271,9.2,4.04,0.3296372573908719,1.6293223316302043,0.27221416488145667,1.5722141648814567,1.4773682493852636,1.8087869449851242,1.4773682493852636,1.4773682493852636,1.4773682493852636,-0.6726317506147366,1.4273682493852635,1.6722141648814566,1.9722141648814566,1.7522141648814566,1.7522141648814566,-0.3203627426091282,-0.37778583511854347,57.58449814290271,56.88449814290271,56.88449814290271,56.88449814290271,56.174498142902706,1.8085282480600229,57.58590882978829,57.58534650421625,1.6722141648814566,1.4773682493852636,56.303806228328995,56.303912199910044,56.304986555814914,56.303806228328995,56.303912199910044,56.304986555814914,56.303806228328995,56.303912199910044,56.304986555814914,56.303806228328995,56.303912199910044,56.304986555814914,0.0,0,0.0,0,0.0,0,0.0001650056078706641,1,0.0,0,0.00016500560787066192,1,0.0,0,0.0,0,0.0,0,0.00016500560787066192,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
