iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS
0,2022-03-10 15:44:48.622698,0.3646125323374292,0.44833146388544565,0.4218359120679229,56.29766569962807,56.29766569962807,56.29656128816544,1.8124436831280553,1.2354877641998065,1.4048421520050889,1.3947718620469716,1.2462293884645423,1.4048421520050889,1.2354877641998065,56.29727255997226,56.09766569962807,56.07780446489705,56.297227700930655,56.297503812170376,0.2718849644901482,0.3411818808305582,1.8280077281289182,1.8277764759307982,1.8271914304718362,56.29645235257799,56.29656128816544,0.9218359120679229,0.761835912067923,0.7464977751854198,2.04649777518542,2.046150918880865,57.79936759807102,56.49889126845824,57.798891268458235,56.2971636243848,56.29645235257799,56.997163624384804,9.2,4.04,0.3411818808305582,1.6480077281289183,0.2718849644901482,1.5646125323374291,1.501835912067923,1.8274573642979515,1.501835912067923,1.501835912067923,1.501835912067923,-0.6481640879320771,1.4169264432888111,1.926088809151339,2.18178078116673,1.8409419279034227,1.8100604183191715,-0.30226441509890556,-0.38102404144820246,57.5771636243848,56.8771636243848,56.8771636243848,56.8771636243848,56.1671636243848,1.8271914304718362,57.57861377417433,57.57803571709517,1.926088809151339,1.501835912067923,56.29645235257799,56.29656128816544,56.29766569962807,56.29645235257799,56.29656128816544,56.29766569962807,56.29645235257799,56.29656128816544,56.29766569962807,56.29645235257799,56.29656128816544,56.29766569962807,0.00024250301280777825,1,0.0,0,0.0,0,0.00016748256453861406,1,0.0,0,0.00016748256453861406,1,0.0,0,0.0,0,-0.0001256289751311936,1,0.00016748256453861406,1,0.00036813198793897184,1,0.0,0,0.00024250301280777825,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
1,2022-03-10 15:44:49.078722,0.37344770004796457,0.4412967869333704,0.41601583976053624,56.35646351889263,56.35646351889263,56.355435077795626,1.7838644875579488,1.2106941008038214,1.3987012974597948,1.3885622677199327,1.2215090474348425,1.3987012974597948,1.2106941008038214,56.35609742103045,56.15646351889263,56.136592739617974,56.35605564706404,56.35631276653364,0.27682763720463366,0.3038644875579488,1.8209953198957918,1.8207799743925996,1.8202351720184538,56.35533363423917,56.355435077795626,0.9160158397605362,0.7560158397605363,0.7395892329919265,2.0395892329919265,2.0392662358994293,57.85804834850603,56.55760478480024,57.85760478480024,56.355995977474,56.35533363423917,57.055995977474005,9.2,4.04,0.3412967869333705,1.6409953198957918,0.27682763720463366,1.5734477000479647,1.4960158397605363,1.8204828133795485,1.4960158397605363,1.4960158397605363,1.4960158397605363,-0.6539841602394638,1.4108680762730155,1.9012309885603698,2.156620510129519,1.8149567965150701,1.7838644875579488,-0.3087032130666296,-0.37452435952753693,57.635995977474,56.935995977474,56.935995977474,56.935995977474,56.225995977474,1.8202351720184538,57.63734637823484,57.63680808512116,1.9012309885603698,1.4960158397605363,56.35533363423917,56.355435077795626,56.35646351889263,56.35533363423917,56.355435077795626,56.35646351889263,56.35533363423917,56.355435077795626,56.35646351889263,56.35533363423917,56.355435077795626,56.35646351889263,0.00024339569928070746,1,0.0,0,0.0,0,0.00016115923786848624,1,0.0,0,0.00016115923786848624,1,0.0,0,0.0,0,0.0,0,0.0001611592378684862,1,0.00024339569928070746,1,0.0,0,0.00024339569928070746,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
2,2022-03-10 15:44:49.364250,0.3792891968307015,0.4374289652245267,0.4101743429777993,56.41618021602859,56.41618021602859,56.41522486906273,1.7895888264177786,1.2156217752423837,1.3930420453763273,1.3829420684867857,1.2263950655380835,1.3930420453763273,1.2156217752423837,56.41584013621996,56.21618021602859,56.19630025353231,56.415801330555446,56.416040177227,0.28265611582816663,0.30958882641777863,1.817148923831043,1.816948882824007,1.8164427999762556,56.41513063394653,56.41522486906273,0.9101743429777993,0.7501743429777994,0.7358427706333484,2.0358427706333484,2.035542729459102,57.917652408972096,56.6172403706537,57.917240370653694,56.415745901103755,56.41513063394653,57.11574590110376,9.2,4.04,0.3374289652245268,1.637148923831043,0.28265611582816663,1.5792891968307017,1.4901743429777994,1.816672841399691,1.4901743429777994,1.4901743429777994,1.4901743429777994,-0.6598256570222008,1.4051619608875563,1.9061951123629928,2.161756463866438,1.8205613747901699,1.7895888264177786,-0.3125710347754733,-0.3686906735947977,57.695745901103756,56.99574590110375,56.99574590110375,56.99574590110375,56.28574590110375,1.8164427999762556,57.69700032916994,57.69650029453935,1.9061951123629928,1.4901743429777994,56.41513063394653,56.41522486906273,56.41618021602859,56.41513063394653,56.41522486906273,56.41618021602859,56.41513063394653,56.41522486906273,56.41618021602859,56.41513063394653,56.41522486906273,56.41618021602859,0.00024288903370700047,1,0.0,0,0.0,0,0.00015486905230952138,1,0.0,0,0.00015486905230952138,1,0.0,0,0.0,0,0.0,0,0.00015486905230952138,1,0.00024288903370700047,1,0.0,0,0.00024288903370700047,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
3,2022-03-10 15:44:49.724439,0.38511853363966964,0.433712107969098,0.4043450061688314,56.34767154713121,56.34767154713121,56.3466417154412,1.7953014357244033,1.2205406469695803,1.3873942837253541,1.3773332162122138,1.2312724339687335,1.3873942837253541,1.2205406469695803,56.34730495428429,56.14767154713121,56.12780094256414,56.347263123847135,56.34752059095046,0.2884724823036029,0.3153014357244033,1.81341023331551,1.8131945966493357,1.8126490576487198,56.34654013474699,56.3466417154412,0.9043450061688314,0.7443450061688315,0.7320022452044033,2.0320022452044038,2.03167881138288,57.849258519621465,56.548814356154985,57.84881435615498,56.34720337359008,56.34654013474699,57.04720337359008,9.2,4.04,0.3337121079690981,1.63341023331551,0.2884724823036029,1.5851185336396698,1.4843450061688315,1.8128970338428883,1.4843450061688315,1.4843450061688315,1.4843450061688315,-0.6656549938311687,1.39946750810307,1.9111502995451863,2.1668828497026444,1.8261546634959165,1.7953014357244033,-0.316287892030902,-0.36286911894051044,57.62720337359008,56.927203373590075,56.927203373590075,56.927203373590075,56.217203373590074,1.8126490576487198,57.62855560019988,57.62801657923031,1.9111502995451863,1.4843450061688315,56.34654013474699,56.3466417154412,56.34767154713121,56.34654013474699,56.3466417154412,56.34767154713121,56.34654013474699,56.3466417154412,56.34767154713121,56.34654013474699,56.3466417154412,56.34767154713121,0.00024238333247700335,1,0.0,0,0.0,0,0.00016127687675743417,1,0.0,0,0.00016127687675743444,1,0.0,0,0.0,0,0.0,0,0.00016127687675743441,1,0.00024238333247700335,1,0.0,0,0.00024238333247700335,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
4,2022-03-10 15:44:50.091761,0.3909357336191177,0.4298414629269196,0.3985278061893833,56.257892988594065,56.257892988594065,56.25676395649624,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.25749108518992,56.05789298859406,56.03803484707163,56.25744522633646,56.257727492457185,0.29093573361911784,0.29093573361911784,1.8095105102810496,1.8092741030137842,1.8086760155006034,56.25665259288768,56.25676395649624,0.8985278061893833,0.7385278061893834,0.7279668962201711,2.027966896220171,2.027612307575316,57.75963282693576,56.459145878478395,57.75914587847839,56.25737972158136,56.25665259288768,56.95737972158136,9.2,4.04,0.32984146292691974,1.6295105102810497,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.8089478775819547,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.3201585370730804,-0.3590642663808823,57.53737972158136,56.83737972158136,56.83737972158136,56.83737972158136,56.127379721581356,1.8086760155006034,57.53886219821157,57.538271254338895,1.6909357336191178,1.4785278061893834,56.25665259288768,56.25676395649624,56.257892988594065,56.25665259288768,56.25676395649624,56.257892988594065,56.25665259288768,56.25676395649624,56.257892988594065,56.25665259288768,56.25676395649624,56.257892988594065,0.0,0,0.0,0,0.0,0,0.00016948859565076783,1,0.0,0,0.0001694885956507679,1,0.0,0,0.0,0,0.0,0,0.0001694885956507679,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
5,2022-03-10 15:44:50.429441,0.3909357336191177,0.42577373663130125,0.3985278061893833,56.22108246394698,56.22108246394698,56.21991549815465,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.220667058004594,56.021082463946975,56.00122908821024,56.220619658718505,56.22091140782438,0.29093573361911784,0.29093573361911784,1.805431664727515,1.80518731490773,1.8045691331485212,56.21980039363754,56.21991549815465,0.8985278061893833,0.7385278061893834,0.723836188056507,2.023836188056507,2.0234696859836094,57.722880757329904,56.422377448123875,57.72237744812387,56.22055195348749,56.21980039363754,56.92055195348749,9.2,4.04,0.3257737366313014,1.625431664727515,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.8048501290522656,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.32422626336869875,-0.3590642663808823,57.50055195348749,56.800551953487485,56.800551953487485,56.800551953487485,56.090551953487484,1.8045691331485212,57.502084236946246,57.50147343803002,1.6909357336191178,1.4785278061893834,56.21980039363754,56.21991549815465,56.22108246394698,56.21980039363754,56.21991549815465,56.22108246394698,56.21980039363754,56.21991549815465,56.22108246394698,56.21980039363754,56.21991549815465,56.22108246394698,0.0,0,0.0,0,0.0,0,0.00017254036787460477,1,0.0,0,0.00017254036787460475,1,0.0,0,0.0,0,0.0,0,0.00017254036787460475,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
6,2022-03-10 15:44:50.654874,0.3909357336191177,0.42163276780231085,0.3985278061893833,56.27435669352954,56.27435669352954,56.27325620071189,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.27396494872126,56.07435669352954,56.054494966480036,56.27392024881097,56.274195380433156,0.29093573361911784,0.29093573361911784,1.8013101806932885,1.8010797489813972,1.8004967793092497,56.273147651571236,56.27325620071189,0.8985278061893833,0.7385278061893834,0.7198055852872465,2.0198055852872465,2.0194599596698604,57.77605255341964,56.47557791391276,57.775577913912755,56.27385639958061,56.273147651571236,56.97385639958061,9.2,4.04,0.321632767802311,1.6213101806932886,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.8007617695880953,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.32836723219768915,-0.3590642663808823,57.55385639958061,56.85385639958061,56.85385639958061,56.85385639958061,56.143856399580606,1.8004967793092497,57.55530140419631,57.55472539819193,1.6909357336191178,1.4785278061893834,56.273147651571236,56.27325620071189,56.27435669352954,56.273147651571236,56.27325620071189,56.27435669352954,56.273147651571236,56.27325620071189,56.27435669352954,56.273147651571236,56.27325620071189,56.27435669352954,0.0,0,0.0,0,0.0,0,0.00016716139231612274,1,0.0,0,0.00016716139231612277,1,0.0,0,0.0,0,0.0,0,0.00016716139231612277,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
7,2022-03-10 15:44:51.072863,0.3909357336191177,0.4176208943867241,0.3985278061893833,56.29585035541632,56.29585035541632,56.29477932427904,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.295469097542174,56.09585035541632,56.07598492694935,56.295425594036445,56.29569336056253,0.29093573361911784,0.29093573361911784,1.7973069431943551,1.797082680173992,1.7965153169632433,56.29467368057907,56.29477932427904,0.8985278061893833,0.7385278061893834,0.7158426275449032,2.0158426275449033,2.015506254645492,57.7975008154462,56.49703888271913,57.79703888271913,56.29536345384221,56.29467368057907,56.99536345384221,9.2,4.04,0.31762089438672425,1.6173069431943552,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.7967732133368755,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.3323791056132759,-0.3590642663808823,57.57536345384221,56.875363453842205,56.875363453842205,56.875363453842205,56.165363453842204,1.7965153169632433,57.57676977531122,57.57620918996971,1.6909357336191178,1.4785278061893834,56.29467368057907,56.29477932427904,56.29585035541632,56.29467368057907,56.29477932427904,56.29585035541632,56.29467368057907,56.29477932427904,56.29585035541632,56.29467368057907,56.29477932427904,56.29585035541632,0.0,0,0.0,0,0.0,0,0.00016472965787043948,1,0.0,0,0.00016472965787043948,1,0.0,0,0.0,0,0.0,0,0.00016472965787043948,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
8,2022-03-10 15:44:51.417157,0.3909357336191177,0.41366738259783364,0.3985278061893833,56.31018995546604,56.31018995546604,56.30914002844322,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.30981620964215,56.11018995546604,56.090321875581076,56.309773563152476,56.310036053876956,0.29093573361911784,0.29093573361911784,1.7933596175231388,1.793139773288335,1.7925835893674138,56.30903646598596,56.30914002844322,0.8985278061893833,0.7385278061893834,0.7119241552406181,2.011924155240618,2.0115944102883194,57.81180789447206,56.511355063918444,57.81135506391844,56.3097126471849,56.30903646598596,57.009712647184905,9.2,4.04,0.3136673825978338,1.6133596175231388,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.7928364042028566,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.33633261740216636,-0.3590642663808823,57.5897126471849,56.8897126471849,56.8897126471849,56.8897126471849,56.1797126471849,1.7925835893674138,57.59109125896537,57.590541719815874,1.6909357336191178,1.4785278061893834,56.30903646598596,56.30914002844322,56.31018995546604,56.30903646598596,56.30914002844322,56.31018995546604,56.30903646598596,56.30914002844322,56.31018995546604,56.30903646598596,56.30914002844322,56.31018995546604,0.0,0,0.0,0,0.0,0,0.00016296878120261894,1,0.0,0,0.0001629687812026189,1,0.0,0,0.0,0,0.0,0,0.0001629687812026189,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
9,2022-03-10 15:44:51.705235,0.3909357336191177,0.4097561318489711,0.3985278061893833,56.28510543027455,56.28510543027455,56.28403107436968,1.7709357336191178,0.9909357336191178,1.4285278061893834,1.4285278061893834,0.9909357336191178,1.4285278061893834,0.9909357336191178,56.28472298894339,56.085105430274545,56.06524041951492,56.284679350422515,56.28494794810435,0.29093573361911784,0.29093573361911784,1.789441206088304,1.7892162469273443,1.788647122518124,56.28392510278863,56.28403107436968,0.8985278061893833,0.7385278061893834,0.70797234484491,2.00797234484491,2.0076349277708387,57.78676101370524,56.48629764701079,57.786297647010784,56.28461701736234,56.28392510278863,56.984617017362346,9.2,4.04,0.3097561318489712,1.609441206088304,0.29093573361911784,1.5909357336191179,1.4785278061893834,1.7889058194432248,1.4785278061893834,1.4785278061893834,1.4785278061893834,-0.6714721938106167,1.4285278061893834,1.6909357336191178,1.9909357336191178,1.7709357336191178,1.7709357336191178,-0.3402438681510289,-0.3590642663808823,57.564617017362345,56.86461701736234,56.86461701736234,56.86461701736234,56.15461701736234,1.788647122518124,57.56602770424792,57.56546537867588,1.6909357336191178,1.4785278061893834,56.28392510278863,56.28403107436968,56.28510543027455,56.28392510278863,56.28403107436968,56.28510543027455,56.28392510278863,56.28403107436968,56.28510543027455,56.28392510278863,56.28403107436968,56.28510543027455,0.0,0,0.0,0,0.0,0,0.000165005607870517,1,0.0,0,0.00016500560787051702,1,0.0,0,0.0,0,0.0,0,0.00016500560787051702,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
