iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS
0,2022-03-10 16:16:00.145300,0.36057672477727953,0.45262601316473416,0.4215771703488145,56.30196024890729,56.30196024890729,56.300855837444665,1.8134221498874934,1.2359179575965822,1.4045950428200813,1.394527245574378,1.24665692297053,1.4045950428200813,1.2359179575965822,56.30156710925148,56.10196024890729,56.08209901417627,56.30152225020988,56.3017983614496,0.26835104563086665,0.3439841841688229,1.8323022774082067,1.8320710252100867,1.8314859797511247,56.30074690185721,56.300855837444665,0.9215771703488145,0.7615771703488146,0.7507923244647083,2.0507923244647084,2.0504454681601536,57.803662147350245,56.50318581773746,57.80318581773746,56.301458173664024,56.30074690185721,57.00145817366403,9.2,4.04,0.3439841841688229,1.6523022774082068,0.26835104563086665,1.5605767247772797,1.5015771703488145,1.83175191357724,1.5015771703488145,1.5015771703488145,1.5015771703488145,-0.6484228296511856,1.4166763428564815,1.9265213290820744,2.182224268865292,1.841415327532576,1.8105414621710956,-0.29809422831311494,-0.3847587170015292,57.581458173664025,56.88145817366402,56.88145817366402,56.88145817366402,56.17145817366402,1.8314859797511247,57.58290832345355,57.58233026637439,1.9265213290820744,1.5015771703488145,56.30074690185721,56.300855837444665,56.30196024890729,56.30074690185721,56.300855837444665,56.30196024890729,56.30074690185721,56.300855837444665,56.30196024890729,56.30074690185721,56.300855837444665,56.30196024890729,0.00024247059811938218,1,0.0,0,0.0,0,0.00016748256453862125,1,0.0,0,0.00016748256453862125,1,0.0,0,0.0,0,-0.00013916918792012049,1,0.00016748256453862125,1,0.00038163978603950266,1,0.0,0,0.00024247059811938218,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
1,2022-03-10 16:16:00.533005,0.36973607964222754,0.44526637110572453,0.4157578759939493,56.360433103064864,56.360433103064864,56.35940466196786,1.7801875364871507,1.20725289841605,1.3983894038999747,1.388238817653253,1.2180801719763843,1.3983894038999747,1.20725289841605,56.36006700520268,56.16043310306486,56.140562323790206,56.36002523123627,56.36028235070587,0.27311986912818154,0.3001875364871507,1.824964904068146,1.8247495585649538,1.824204756190808,56.359303218411405,56.35940466196786,0.9157578759939493,0.7557578759939494,0.7435588171642802,2.0435588171642802,2.043235820071783,57.86201793267826,56.561574368972465,57.86157436897246,56.35996556164623,56.359303218411405,57.05996556164623,9.2,4.04,0.34526637110572467,1.644964904068146,0.27311986912818154,1.5697360796422277,1.4957578759939494,1.8244523975519027,1.4957578759939494,1.4957578759939494,1.4957578759939494,-0.6542421240060508,1.4105700504864327,1.8977790000885648,2.1531176737981412,1.811315284958351,1.7801875364871507,-0.30473362889427547,-0.3782336685491592,57.63996556164623,56.939965561646225,56.939965561646225,56.939965561646225,56.229965561646225,1.824204756190808,57.64131596240707,57.64077766929339,1.8977790000885648,1.4957578759939494,56.359303218411405,56.35940466196786,56.360433103064864,56.359303218411405,56.35940466196786,56.360433103064864,56.359303218411405,56.35940466196786,56.360433103064864,56.359303218411405,56.35940466196786,56.360433103064864,0.0002435454593786906,1,0.0,0,0.0,0,0.00016115923786849762,1,0.0,0,0.00016115923786849413,1,0.0,0,0.0,0,0.0,0,0.00016115923786849413,1,0.0002435454593786906,1,0.0,0,0.0002435454593786906,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
2,2022-03-10 16:16:00.867878,0.3755811706673162,0.44139854939688083,0.40991278496886085,56.4201498002008,56.4201498002008,56.41919445323494,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.419809720392166,56.220149800200794,56.20026983770451,56.41977091472765,56.4200097613992,0.27558117066731636,0.27558117066731636,1.8211185080033971,1.8209184669963612,1.8204123841486097,56.41910021811873,56.41919445323494,0.9099127849688609,0.7499127849688609,0.7398123548057021,2.0398123548057026,2.039512313631456,57.9216219931443,56.6212099548259,57.9212099548259,56.41971548527596,56.41910021811873,57.11971548527596,9.2,4.04,0.34139854939688097,1.6411185080033972,0.27558117066731636,1.5755811706673164,1.489912784968861,1.8206424255720453,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.30860145060311917,-0.3744188293326838,57.69971548527596,56.999715485275956,56.999715485275956,56.999715485275956,56.289715485275956,1.8204123841486097,57.70096991334214,57.700469878711544,1.6755811706673163,1.489912784968861,56.41910021811873,56.41919445323494,56.4201498002008,56.41910021811873,56.41919445323494,56.4201498002008,56.41910021811873,56.41919445323494,56.4201498002008,56.41910021811873,56.41919445323494,56.4201498002008,0.0,0,0.0,0,0.0,0,0.0001548690523095371,1,0.0,0,0.00015486905230953685,1,0.0,0,0.0,0,0.0,0,0.00015486905230953688,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
3,2022-03-10 16:16:01.166357,0.3755811706673162,0.43768169214145214,0.40991278496886085,56.351641131303666,56.351641131303666,56.350611299613654,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.35127453845674,56.15164113130366,56.131770526736595,56.35123270801959,56.35149017512291,0.27558117066731636,0.27558117066731636,1.8173798174878641,1.8171641808216903,1.816618641821074,56.35050971891944,56.350611299613654,0.9099127849688609,0.7499127849688609,0.7359718293767579,2.035971829376758,2.0356483955552345,57.85322810379392,56.55278394032744,57.852783940327434,56.35117295776253,56.35050971891944,57.05117295776253,9.2,4.04,0.33768169214145227,1.6373798174878642,0.27558117066731636,1.5755811706673164,1.489912784968861,1.8168666180152424,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.31231830785854786,-0.3744188293326838,57.63117295776253,56.93117295776253,56.93117295776253,56.93117295776253,56.221172957762526,1.816618641821074,57.632525184372334,57.631986163402765,1.6755811706673163,1.489912784968861,56.35050971891944,56.350611299613654,56.351641131303666,56.35050971891944,56.350611299613654,56.351641131303666,56.35050971891944,56.350611299613654,56.351641131303666,56.35050971891944,56.350611299613654,56.351641131303666,0.0,0,0.0,0,0.0,0,0.00016127687675742476,1,0.0,0,0.00016127687675742476,1,0.0,0,0.0,0,0.0,0,0.00016127687675742476,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
4,2022-03-10 16:16:01.464896,0.3755811706673162,0.43381104709927376,0.40991278496886085,56.26186257276669,56.26186257276669,56.260733540668866,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.26146066936254,56.061862572766685,56.042004431244244,56.26141481050908,56.26169707662981,0.27558117066731636,0.27558117066731636,1.8134800944534042,1.8132436871861384,1.812645599672958,56.260622177060306,56.260733540668866,0.9099127849688609,0.7499127849688609,0.7319364803925257,2.0319364803925257,2.0315818917476705,57.76360241110838,56.46311546265101,57.76311546265101,56.26134930575398,56.260622177060306,56.961349305753984,9.2,4.04,0.3338110470992739,1.6334800944534043,0.27558117066731636,1.5755811706673164,1.489912784968861,1.8129174617543093,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.31618895290072624,-0.3744188293326838,57.54134930575398,56.84134930575398,56.84134930575398,56.84134930575398,56.13134930575398,1.812645599672958,57.54283178238419,57.54224083851152,1.6755811706673163,1.489912784968861,56.260622177060306,56.260733540668866,56.26186257276669,56.260622177060306,56.260733540668866,56.26186257276669,56.260622177060306,56.260733540668866,56.26186257276669,56.260622177060306,56.260733540668866,56.26186257276669,0.0,0,0.0,0,0.0,0,0.0001694885956507428,1,0.0,0,0.0001694885956507428,1,0.0,0,0.0,0,0.0,0,0.00016948859565074276,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
5,2022-03-10 16:16:01.717190,0.3755811706673162,0.42974332080365585,0.40991278496886085,56.22505204811868,56.22505204811868,56.22388508232635,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.22463664217629,56.025052048118674,56.00519867238194,56.224589242890204,56.22488099199607,0.27558117066731636,0.27558117066731636,1.8094012488998692,1.8091568990800841,1.808538717320875,56.22376997780924,56.22388508232635,0.9099127849688609,0.7499127849688609,0.7278057722288602,2.0278057722288603,2.0274392701559627,57.7268503415016,56.426347032295574,57.72634703229557,56.224521537659186,56.22376997780924,56.92452153765919,9.2,4.04,0.329743320803656,1.6294012488998693,0.27558117066731636,1.5755811706673164,1.489912784968861,1.8088197132246198,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.32025667919634415,-0.3744188293326838,57.50452153765919,56.804521537659184,56.804521537659184,56.804521537659184,56.09452153765918,1.808538717320875,57.506053821117945,57.50544302220172,1.6755811706673163,1.489912784968861,56.22376997780924,56.22388508232635,56.22505204811868,56.22376997780924,56.22388508232635,56.22505204811868,56.22376997780924,56.22388508232635,56.22505204811868,56.22376997780924,56.22388508232635,56.22505204811868,0.0,0,0.0,0,0.0,0,0.00017254036787466581,1,0.0,0,0.00017254036787466581,1,0.0,0,0.0,0,0.0,0,0.0001725403678746658,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
6,2022-03-10 16:16:01.987907,0.3755811706673162,0.4256023519746637,0.40991278496886085,56.27832627770182,56.27832627770182,56.27722578488417,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.277934532893546,56.07832627770182,56.05846455065232,56.277889832983256,56.27816496460544,0.27558117066731636,0.27558117066731636,1.8052797648656413,1.80504933315375,1.8044663634816025,56.277117235743525,56.27722578488417,0.9099127849688609,0.7499127849688609,0.7237751694595989,2.023775169459599,2.0234295438422127,57.78002213759192,56.47954749808504,57.77954749808504,56.27782598375289,56.277117235743525,56.97782598375289,9.2,4.04,0.3256023519746638,1.6252797648656414,0.27558117066731636,1.5755811706673164,1.489912784968861,1.8047313537604481,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.3243976480253363,-0.3744188293326838,57.55782598375289,56.85782598375289,56.85782598375289,56.85782598375289,56.14782598375289,1.8044663634816025,57.55927098836859,57.558694982364216,1.6755811706673163,1.489912784968861,56.277117235743525,56.27722578488417,56.27832627770182,56.277117235743525,56.27722578488417,56.27832627770182,56.277117235743525,56.27722578488417,56.27832627770182,56.277117235743525,56.27722578488417,56.27832627770182,0.0,0,0.0,0,0.0,0,0.00016716139231612916,1,0.0,0,0.00016716139231612914,1,0.0,0,0.0,0,0.0,0,0.00016716139231612916,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
7,2022-03-10 16:16:02.398076,0.3755811706673162,0.4215904785590765,0.40991278496886085,56.29981993958778,56.29981993958778,56.2987489084505,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.29943868171363,56.099819939587775,56.07995451112081,56.2993951782079,56.299662944733996,0.27558117066731636,0.27558117066731636,1.801276527366707,1.801052264346344,1.8004849011355948,56.29864326475053,56.2987489084505,0.9099127849688609,0.7499127849688609,0.7198122117172538,2.019812211717254,2.0194758388178427,57.801470399617656,56.50100846689059,57.801008466890586,56.299333038013664,56.29864326475053,56.99933303801367,9.2,4.04,0.32159047855907663,1.6212765273667071,0.27558117066731636,1.5755811706673164,1.489912784968861,1.800742797509227,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.3284095214409235,-0.3744188293326838,57.579333038013665,56.87933303801366,56.87933303801366,56.87933303801366,56.16933303801366,1.8004849011355948,57.58073935948268,57.58017877414117,1.6755811706673163,1.489912784968861,56.29864326475053,56.2987489084505,56.29981993958778,56.29864326475053,56.2987489084505,56.29981993958778,56.29864326475053,56.2987489084505,56.29981993958778,56.29864326475053,56.2987489084505,56.29981993958778,0.0,0,0.0,0,0.0,0,0.00016472965787052473,1,0.0,0,0.00016472965787052478,1,0.0,0,0.0,0,0.0,0,0.00016472965787052478,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
8,2022-03-10 16:16:02.668363,0.3755811706673162,0.4176369667701838,0.40991278496886085,56.31415953963609,56.31415953963609,56.31310961261326,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.313785793812194,56.114159539636084,56.09429145975112,56.31374314732252,56.314005638047,0.27558117066731636,0.27558117066731636,1.7973292016954885,1.7971093574606838,1.7965531735397609,56.313006050156005,56.31310961261326,0.9099127849688609,0.7499127849688609,0.7158937394129643,2.0158937394129643,2.0155639944606643,57.815777478642104,56.51532464808849,57.815324648088485,56.31368223135494,56.313006050156005,57.01368223135494,9.2,4.04,0.31763696677018394,1.6173292016954885,0.27558117066731636,1.5755811706673164,1.489912784968861,1.796805988375205,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.3323630332298162,-0.3744188293326838,57.59368223135494,56.89368223135494,56.89368223135494,56.89368223135494,56.183682231354936,1.7965531735397609,57.595060843135414,57.59451130398592,1.6755811706673163,1.489912784968861,56.313006050156005,56.31310961261326,56.31415953963609,56.313006050156005,56.31310961261326,56.31415953963609,56.313006050156005,56.31310961261326,56.31415953963609,56.313006050156005,56.31310961261326,56.31415953963609,0.0,0,0.0,0,0.0,0,0.00016296878120284229,1,0.0,0,0.0001629687812028423,1,0.0,0,0.0,0,0.0,0,0.0001629687812028423,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
9,2022-03-10 16:16:02.994113,0.3755811706673162,0.41372571602131547,0.40991278496886085,56.289075014445146,56.289075014445146,56.28800065854028,1.7555811706673163,0.9755811706673163,1.4399127849688609,1.4399127849688609,0.9755811706673163,1.4399127849688609,0.9755811706673163,56.28869257311399,56.08907501444514,56.06921000368552,56.28864893459311,56.28891753227496,0.27558117066731636,0.27558117066731636,1.793410790260648,1.7931858310996878,1.7926167066904661,56.28789468695923,56.28800065854028,0.9099127849688609,0.7499127849688609,0.7119419290172513,2.0119419290172513,2.011604511943179,57.790730597875836,56.490267231181384,57.79026723118138,56.28858660153294,56.28789468695923,56.988586601532944,9.2,4.04,0.3137257160213156,1.613410790260648,0.27558117066731636,1.5755811706673164,1.489912784968861,1.7928754036155679,1.489912784968861,1.489912784968861,1.489912784968861,-0.6600872150311392,1.4399127849688609,1.6755811706673163,1.9755811706673163,1.7555811706673163,1.7555811706673163,-0.33627428397868453,-0.3744188293326838,57.56858660153294,56.86858660153294,56.86858660153294,56.86858660153294,56.15858660153294,1.7926167066904661,57.56999728841852,57.56943496284648,1.6755811706673163,1.489912784968861,56.28789468695923,56.28800065854028,56.289075014445146,56.28789468695923,56.28800065854028,56.289075014445146,56.28789468695923,56.28800065854028,56.289075014445146,56.28789468695923,56.28800065854028,56.289075014445146,0.0,0,0.0,0,0.0,0,0.00016500560787068448,1,0.0,0,0.00016500560787068445,1,0.0,0,0.0,0,0.0,0,0.00016500560787068448,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
