iteration,timestamp,T0,P_RAW1,V_PUB,T2,V_ER2i
0,2022-03-10 15:37:26.664052,0,0,0,0,0
1,2022-03-10 15:37:27.164864,0.42096495628356934,1.0,0.0,0.0,1.0
2,2022-03-10 15:37:27.421513,0.42096495628356934,1.0,0.0,0.0,1.0
3,2022-03-10 15:37:27.686806,0.42096495628356934,1.0,0.0,0.0,1.0
4,2022-03-10 15:37:28.028840,0.42096495628356934,1.0,0.0,0.0,1.0
5,2022-03-10 15:37:28.375006,0.42096495628356934,1.0,0.0,0.0,1.0
6,2022-03-10 15:37:28.632833,0.42096495628356934,1.0,0.0,0.0,1.0
7,2022-03-10 15:37:29.118458,0.42096495628356934,1.0,0.0,0.0,1.0
8,2022-03-10 15:37:29.460954,0.42096495628356934,1.0,0.0,0.43647003173828125,0.0
9,2022-03-10 15:37:29.736824,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
10,2022-03-10 15:37:30.161511,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
11,2022-03-10 15:37:30.417463,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
12,2022-03-10 15:37:30.674959,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
13,2022-03-10 15:37:31.025605,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
14,2022-03-10 15:37:31.283023,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
15,2022-03-10 15:37:31.726310,0.39761826395988464,0.0,0.0,0.43647003173828125,0.0
16,2022-03-10 15:37:32.041064,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
17,2022-03-10 15:37:32.300245,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
18,2022-03-10 15:37:32.743190,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
19,2022-03-10 15:37:33.000286,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
20,2022-03-10 15:37:33.257138,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
21,2022-03-10 15:37:33.609043,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
22,2022-03-10 15:37:33.919965,0.39761826395988464,0.0,0.0,0.4045766592025757,0.0
23,2022-03-10 15:37:34.188191,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
24,2022-03-10 15:37:34.743890,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
25,2022-03-10 15:37:35.086631,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
26,2022-03-10 15:37:35.342622,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
27,2022-03-10 15:37:35.849689,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
28,2022-03-10 15:37:36.106723,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
29,2022-03-10 15:37:36.362947,0.39761826395988464,0.0,0.0,0.3768656849861145,0.0
