iteration,timestamp,T0,P_RAW1,V_PUB,T2,V_ER2i
0,2022-03-10 15:30:05.371220,0,0,0,0,0
1,2022-03-10 15:30:05.747251,0,0,0,0.0,1.0
2,2022-03-10 15:30:06.045373,0.4207610487937927,1.0,0.0,0.0,1.0
3,2022-03-10 15:30:06.254518,0.4207610487937927,1.0,0.0,0.0,1.0
4,2022-03-10 15:30:06.672656,0.4207610487937927,1.0,0.0,0.0,1.0
5,2022-03-10 15:30:06.920616,0.4207610487937927,1.0,0.0,0.0,1.0
6,2022-03-10 15:30:07.157756,0.4207610487937927,1.0,0.0,0.0,1.0
7,2022-03-10 15:30:07.584465,0.4207610487937927,1.0,0.0,0.0,1.0
8,2022-03-10 15:30:07.898837,0.4207610487937927,1.0,0.0,0.0,1.0
9,2022-03-10 15:30:08.212301,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
10,2022-03-10 15:30:08.658887,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
11,2022-03-10 15:30:08.922515,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
11,2022-03-10 15:30:09.222046,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
13,2022-03-10 15:30:09.675096,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
14,2022-03-10 15:30:09.985552,0.3974025249481201,0.0,0.0,0.44078442454338074,0.0
15,2022-03-10 15:30:10.460115,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
16,2022-03-10 15:30:10.922610,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
17,2022-03-10 15:30:11.220122,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
18,2022-03-10 15:30:11.612536,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
19,2022-03-10 15:30:11.817034,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
20,2022-03-10 15:30:12.098519,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
21,2022-03-10 15:30:12.627916,0.3974025249481201,0.0,0.0,0.40889108180999756,0.0
22,2022-03-10 15:30:12.916135,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
23,2022-03-10 15:30:13.169733,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
24,2022-03-10 15:30:13.637642,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
25,2022-03-10 15:30:13.924467,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
26,2022-03-10 15:30:14.229549,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
27,2022-03-10 15:30:14.553113,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
28,2022-03-10 15:30:14.888693,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
29,2022-03-10 15:30:15.168083,0.3974025249481201,0.0,0.0,0.38531219959259033,0.0
30,2022-03-10 15:30:15.653552,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
31,2022-03-10 15:30:15.894185,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
32,2022-03-10 15:30:16.158015,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
33,2022-03-10 15:30:16.489441,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
34,2022-03-10 15:30:16.848169,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
35,2022-03-10 15:30:17.160706,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
36,2022-03-10 15:30:17.609854,0.3974025249481201,0.0,0.0,0.3532348573207855,0.0
36,2022-03-10 15:30:17.897037,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
38,2022-03-10 15:30:18.200668,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
39,2022-03-10 15:30:18.698373,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
40,2022-03-10 15:30:18.971863,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
41,2022-03-10 15:30:19.290301,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
42,2022-03-10 15:30:19.784836,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
43,2022-03-10 15:30:20.123061,0.3974025249481201,0.0,0.0,0.3260249197483063,0.0
44,2022-03-10 15:30:20.343804,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
45,2022-03-10 15:30:20.741338,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
46,2022-03-10 15:30:21.096013,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
47,2022-03-10 15:30:21.366020,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
48,2022-03-10 15:30:21.825869,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
49,2022-03-10 15:30:22.110363,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
50,2022-03-10 15:30:22.356946,0.3974025249481201,0.0,0.0,0.2984456419944763,0.0
51,2022-03-10 15:30:22.882574,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
52,2022-03-10 15:30:23.163351,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
53,2022-03-10 15:30:23.526639,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
54,2022-03-10 15:30:24.065969,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
55,2022-03-10 15:30:24.444923,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
56,2022-03-10 15:30:25.005741,0.3974025249481201,0.0,0.0,0.26695528626441956,0.0
57,2022-03-10 15:30:25.308247,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
58,2022-03-10 15:30:25.640254,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
59,2022-03-10 15:30:26.020473,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
60,2022-03-10 15:30:26.283495,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
61,2022-03-10 15:30:26.488924,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
62,2022-03-10 15:30:27.018852,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
63,2022-03-10 15:30:27.257167,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
64,2022-03-10 15:30:27.531385,0.3974025249481201,0.0,0.0,0.24695731699466705,0.0
65,2022-03-10 15:30:28.103522,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
66,2022-03-10 15:30:28.353232,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
67,2022-03-10 15:30:28.656719,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
68,2022-03-10 15:30:29.067424,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
69,2022-03-10 15:30:29.394189,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
70,2022-03-10 15:30:29.679324,0.3974025249481201,0.0,0.0,0.21590790152549744,0.0
71,2022-03-10 15:30:30.196114,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
72,2022-03-10 15:30:30.475170,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
73,2022-03-10 15:30:30.770421,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
74,2022-03-10 15:30:31.266270,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
75,2022-03-10 15:30:31.588309,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
76,2022-03-10 15:30:31.901559,0.3974025249481201,0.0,0.0,0.1880439817905426,0.0
77,2022-03-10 15:30:32.499597,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
78,2022-03-10 15:30:32.977209,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
79,2022-03-10 15:30:33.255699,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
80,2022-03-10 15:30:33.796529,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
81,2022-03-10 15:30:34.103315,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
82,2022-03-10 15:30:34.410942,0.3974025249481201,0.0,0.0,0.16479162871837616,0.0
83,2022-03-10 15:30:34.964635,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
84,2022-03-10 15:30:35.222167,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
85,2022-03-10 15:30:35.466403,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
86,2022-03-10 15:30:35.922467,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
87,2022-03-10 15:30:36.137604,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
88,2022-03-10 15:30:36.429678,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
89,2022-03-10 15:30:36.915739,0.39151155948638916,1.0,0.0,0.17266082763671875,1.0
90,2022-03-10 15:30:37.260638,0.39151155948638916,1.0,0.0,0.2087559551000595,1.0
91,2022-03-10 15:30:37.630394,0.35038700699806213,1.0,0.0,0.2087559551000595,1.0
92,2022-03-10 15:30:38.375652,0.35038700699806213,1.0,0.0,0.2087559551000595,1.0
93,2022-03-10 15:30:38.720877,0.35038700699806213,1.0,0.0,0.2087559551000595,1.0
94,2022-03-10 15:30:39.028223,0.35038700699806213,1.0,0.0,0.2087559551000595,1.0
95,2022-03-10 15:30:39.590365,0.35038700699806213,1.0,0.0,0.227499321103096,1.0
96,2022-03-10 15:30:39.983843,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
97,2022-03-10 15:30:40.297333,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
98,2022-03-10 15:30:40.543837,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
99,2022-03-10 15:30:41.020093,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
100,2022-03-10 15:30:41.267193,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
101,2022-03-10 15:30:41.614693,0.32114773988723755,1.0,0.0,0.227499321103096,1.0
102,2022-03-10 15:30:42.306710,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
103,2022-03-10 15:30:42.566126,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
104,2022-03-10 15:30:42.900106,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
105,2022-03-10 15:30:43.250945,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
106,2022-03-10 15:30:43.822171,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
107,2022-03-10 15:30:44.245856,0.2804306149482727,1.0,0.0,0.24660570919513702,1.0
108,2022-03-10 15:30:44.578953,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
109,2022-03-10 15:30:45.269420,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
110,2022-03-10 15:30:45.627915,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
111,2022-03-10 15:30:45.881487,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
112,2022-03-10 15:30:46.192718,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
113,2022-03-10 15:30:46.744999,0.25151991844177246,0.0,1.0,0.2544213533401489,1.0
114,2022-03-10 15:30:47.043516,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
115,2022-03-10 15:30:47.387139,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
116,2022-03-10 15:30:47.770770,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
117,2022-03-10 15:30:48.374618,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
118,2022-03-10 15:30:48.666639,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
119,2022-03-10 15:30:48.976104,0.41582000255584717,0.0,1.0,0.2567985951900482,1.0
120,2022-03-10 15:30:49.511445,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
121,2022-03-10 15:30:49.722857,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
122,2022-03-10 15:30:50.129713,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
123,2022-03-10 15:30:50.413157,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
124,2022-03-10 15:30:51.100696,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
125,2022-03-10 15:30:51.372144,0.4803315997123718,0.0,0.0,0.25185033679008484,1.0
126,2022-03-10 15:30:51.675754,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
127,2022-03-10 15:30:51.964141,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
128,2022-03-10 15:30:52.451076,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
129,2022-03-10 15:30:52.784854,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
130,2022-03-10 15:30:53.044513,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
131,2022-03-10 15:30:53.308247,0.4803315997123718,0.0,0.0,0.24306945502758026,1.0
132,2022-03-10 15:30:54.008345,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
133,2022-03-10 15:30:54.317565,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
134,2022-03-10 15:30:54.600364,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
135,2022-03-10 15:30:54.892938,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
136,2022-03-10 15:30:55.589485,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
137,2022-03-10 15:30:55.843956,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
138,2022-03-10 15:30:56.123896,0.4803315997123718,0.0,0.0,0.23121340572834015,1.0
139,2022-03-10 15:30:56.436138,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
140,2022-03-10 15:30:57.113406,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
141,2022-03-10 15:30:57.415227,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
142,2022-03-10 15:30:57.687517,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
143,2022-03-10 15:30:58.028862,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
144,2022-03-10 15:30:58.629709,0.4803315997123718,0.0,0.0,0.21762849390506744,1.0
145,2022-03-10 15:30:59.012053,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
146,2022-03-10 15:30:59.361919,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
147,2022-03-10 15:30:59.716670,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
148,2022-03-10 15:31:00.579856,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
149,2022-03-10 15:31:00.852103,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
150,2022-03-10 15:31:01.084232,0.4803315997123718,0.0,0.0,0.20759905874729156,1.0
150,2022-03-10 15:31:01.472245,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
152,2022-03-10 15:31:02.291131,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
153,2022-03-10 15:31:02.579137,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
154,2022-03-10 15:31:02.941450,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
155,2022-03-10 15:31:03.317630,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
155,2022-03-10 15:31:03.642959,0.4803315997123718,0.0,0.0,0.19615788757801056,1.0
157,2022-03-10 15:31:04.364706,0.4803315997123718,0.0,0.0,0.18377473950386047,1.0
158,2022-03-10 15:31:04.754660,0.4803315997123718,0.0,0.0,0.18377473950386047,1.0
159,2022-03-10 15:31:05.154322,0.4803315997123718,0.0,0.0,0.18377473950386047,1.0
159,2022-03-10 15:31:05.414339,0.4803315997123718,0.0,0.0,0.18377473950386047,1.0
161,2022-03-10 15:31:06.248856,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
162,2022-03-10 15:31:06.458144,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
163,2022-03-10 15:31:06.810528,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
164,2022-03-10 15:31:07.048105,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
165,2022-03-10 15:31:07.326137,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
166,2022-03-10 15:31:07.889520,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
167,2022-03-10 15:31:08.270042,0.4803315997123718,0.0,0.0,0.17406901717185974,1.0
168,2022-03-10 15:31:09.127832,0.4803315997123718,0.0,0.0,0.16242912411689758,1.0
168,2022-03-10 15:31:09.390111,0.4803315997123718,0.0,0.0,0.16242912411689758,1.0
170,2022-03-10 15:31:09.824088,0.4803315997123718,0.0,0.0,0.16242912411689758,1.0
171,2022-03-10 15:31:10.526112,0.4803315997123718,0.0,0.0,0.16242912411689758,1.0
172,2022-03-10 15:31:10.812122,0.4803315997123718,0.0,0.0,0.16242912411689758,1.0
